,Gender,Age,Pre_CanDoCoding,Pre_CodingImportance,Pre_CodingInterest,ITaccess,UseComputersOften,VisitLibraryBefore,DesireLibraryVisit,Post_CanDoCoding,Post_CodingInterest,Post_CodingImportance,WorkshopFeedback,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,HackMinecraft_rating,TerminalQuest_rating,VisitLibrary_Activities,VisitLibrary_Devices
112,female,13,dontknow,somewhat,somewhat,home,sometimes,sometimes,very,yes,very,very,verygood,not_rated,55,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
113,female,15,dontknow,somewhat,somewhat,home,regularly,never,somewhat,yes,very,very,verygood,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
114,female,16,no,somewhat,somewhat,no,rarely,never,very,yes,very,very,verygood,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
115,female,15,dontknow,somewhat,somewhat,home,regularly,never,somewhat,yes,very,very,verygood,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
116,female,13,dontknow,unsure,somewhat,school,never,never,somewhat,yes,somewhat,somewhat,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,maybe
117,female,14,dontknow,unsure,somewhat,school,never,never,somewhat,yes,somewhat,somewhat,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,maybe
118,female,13,dontknow,unsure,very,school,never,sometimes,very,dontknow,very,unsure,verygood,not_used,not_used,not_used,not_used,3,not_used,not_used,not_used,yes,maybe
119,female,14,no,very,somewhat,no,rarely,never,very,no,unsure,somewhat,good,not_rated,not_rated,not_rated,not_rated,not_rated,not_used,not_used,not_used,yes,yes
120,female,13,yes,somewhat,somewhat,school,rarely,never,very,yes,very,somewhat,verygood,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
121,female,13,dontknow,very,very,school,never,sometimes,very,yes,very,very,verygood,not_rated,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
122,female,13,dontknow,very,very,school,never,sometimes,very,yes,very,very,verygood,not_rated,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
123,female,15,dontknow,very,very,no,never,regularly,very,yes,very,very,verygood,not_rated,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
124,female,15,dontknow,very,very,no,never,regularly,very,yes,very,very,verygood,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
