,Gender,Age,CodedBefore,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,BuildKano_rating,HackMinecraft_rating,TerminalQuest_rating,KanoDeviceFeedback,ChallengingAspect,Want_to_LearnMoreCoding,VisitLibraryBefore,WillVisitLibrary,ITaccess,UseComputersOften,WillUseDevices
100,male,14,No,5,not_used,5,5,5,5,not_used,5,not_used,verygood,both,yes,veryregularly,yes,no,never,yes
101,male,15,Alittle,not_used,not_used,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,HomeSchool,veryregularly,yes
102,male,14,No,not_used,not_used,5,not_used,4,not_used,not_used,not_used,not_used,good,none,yes,veryregularly,yes,no,sometimes,yes
103,male,16,No,not_used,not_used,5,3,not_used,not_used,not_used,not_used,not_used,good,none,yes,sometimes,yes,home,veryregularly,yes
104,male,15,No,not_used,not_used,2,2,not_used,2,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,no,rarely,yes
105,male,13,Alittle,not_used,not_used,3,5,not_used,2,not_used,4,not_used,verygood,other,yes,veryregularly,yes,no,veryregularly,yes
106,male,13,No,2,3,4,3,3,4,not_used,5,not_used,verygood,none,yes,veryregularly,yes,school,veryregularly,yes
107,male,14,No,not_used,not_used,5,2,not_used,3,not_used,5,not_used,okay,experience,yes,never,yes,no,sometimes,yes
108,male,11,No,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,school,sometimes,maybe
109,male,13,No,5,not_used,5,not_used,not_used,not_used,not_used,5,not_used,verygood,other,yes,veryregularly,yes,no,veryregularly,yes
110,male,15,No,not_used,5,2,not_used,not_used,not_used,not_used,5,not_used,good,none,yes,sometimes,yes,home,veryregularly,maybe
111,male,13,No,5,not_used,5,not_used,5,not_used,not_used,4,not_used,verygood,other,yes,sometimes,yes,no,sometimes,yes
112,male,16,Alittle,1,1,2,1,1,1,not_used,1,not_used,bad,none,yes,sometimes,no,home,veryregularly,no
113,male,15,Alittle,4,5,5,5,5,4,not_used,3,not_used,good,none,yes,sometimes,yes,no,veryregularly,yes
114,male,16,No,3,not_used,5,5,3,4,not_used,5,not_used,okay,none,yes,veryregularly,yes,no,sometimes,yes
115,male,14,No,4,not_used,5,3,1,4,not_used,4,not_used,verygood,experience,yes,veryregularly,yes,home,veryregularly,yes
116,male,15,Alittle,5,not_used,5,4,5,5,not_used,0,not_used,okay,none,yes,rarely,yes,home,veryregularly,no
117,male,16,Alittle,not_used,not_used,4,2,3,not_used,not_used,not_used,not_used,okay,none,maybe,sometimes,yes,home,sometimes,yes
118,male,13,No,not_used,not_used,5,5,not_used,3,not_used,3,not_used,verygood,none,yes,veryregularly,yes,home,sometimes,maybe
119,male,15,No,5,not_used,5,5,5,5,not_used,5,not_used,verygood,none,yes,veryregularly,yes,home,veryregularly,yes
120,male,13,Alittle,1,not_used,4,4,2,4,not_used,5,not_used,verygood,experience,maybe,never,yes,home,sometimes,yes
121,male,13,Alittle,not_used,5,2,4,4,1,not_used,5,not_used,okay,none,maybe,sometimes,yes,no,sometimes,yes
122,male,13,Alot,1,1,3,3,3,2,not_used,5,not_used,okay,none,maybe,never,yes,home,veryregularly,yes
123,male,16,Alittle,not_used,not_used,4,2,4,not_used,not_used,not_used,not_used,okay,other,maybe,sometimes,yes,home,veryregularly,maybe
124,male,12,Alittle,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,veryregularly,yes,home,veryregularly,no
125,male,15,No,2,not_used,3,not_used,4,2,not_used,3,not_used,good,none,yes,sometimes,yes,home,veryregularly,yes
126,male,14,No,3,not_used,4,not_used,4,2,not_used,3,not_used,good,none,yes,sometimes,yes,home,veryregularly,yes
127,male,17,Alot,not_used,4,not_used,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,veryregularly,yes,home,sometimes,yes
128,male,13,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,sometimes,yes,no,never,yes
129,male,15,No,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,experience,yes,never,yes,home,sometimes,yes
130,male,12,No,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,never,yes,no,sometimes,yes
131,male,16,No,not_used,not_used,4,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,sometimes,yes,no,sometimes,yes
132,male,14,No,not_used,not_used,5,5,not_used,not_used,not_used,not_used,not_used,verygood,other,yes,veryregularly,yes,no,veryregularly,yes
133,male,11,Alot,not_rated,not_used,not_used,not_rated,not_used,not_used,not_used,not_rated,not_used,verygood,english,yes,rarely,yes,no,rarely,yes
